trial,stimulus,static_shannon,adaptive_shannon_w10,adaptive_shannon_w20,adaptive_shannon_w50,bayesian_surprise,posterior_entropy,changepoint_surprise,changepoint_prob,run_length_mean,estimated_volatility
0,0,0.3131578852596302,1.0,1.0,1.0,0.1931471805599453,-0.1931471805599453,1.0,0.005,0.995,0.0454146923337941
1,0,0.3131578852596302,0.5849625007211561,0.5849625007211561,0.5849625007211561,0.07213177477483135,-0.4319456220014435,0.5867669975679042,0.004999999999999999,1.986264080100125,0.08089499409671376
2,0,0.3131578852596302,0.4150374992788438,0.4150374992788438,0.4150374992788438,0.03768207245178079,-0.6362943611198908,0.41804398740869597,0.005,2.9750417222336027,0.10954824735033802
3,0,0.3131578852596302,0.3219280948873623,0.3219280948873623,0.3219280948873623,0.02314355131420953,-0.8094379124340998,0.32573587944352206,0.005,3.962024238758792,0.1334947577791895
4,0,0.3131578852596302,0.2630344058337938,0.2630344058337938,0.2630344058337938,0.015654890127288157,-0.9584261358947224,0.2674032907519939,0.005,4.947625656179977,0.1540452175776913
5,0,0.3131578852596302,0.22239242133644782,0.22239242133644782,0.22239242133644782,0.011293536970115703,-1.0887672919124558,0.2271723249760938,0.005,5.9321148937614145,0.17204204313443677
6,0,0.3131578852596302,0.19264507794239588,0.19264507794239588,0.19264507794239588,0.008531392624522294,-1.2044415416798362,0.19773736891834434,0.004999999999999999,6.915678092242541,0.18805296205837413
7,1,2.357552004618084,3.1699250014423126,3.1699250014423126,3.1699250014423126,0.3682563233679659,-0.7949200872700253,3.127925930816699,0.005,7.70306422580766,0.42703904560438255
8,0,0.3131578852596302,0.3219280948873623,0.3219280948873623,0.3219280948873623,0.012032440203098016,-0.8819525274731177,0.3510844525797549,0.005000000000000001,8.787623890204204,0.3438863573242057
9,0,0.3131578852596302,0.289506617194985,0.289506617194985,0.289506617194985,0.009761604553060188,-0.9624212027332533,0.3025108549787016,0.005,9.798520161562246,0.3214314990658329
10,0,0.3131578852596302,0.2630344058337938,0.2630344058337938,0.2630344058337938,0.008079132551530144,-1.0371670019514525,0.27204344924084894,0.004999999999999999,10.790531782987335,0.31672257961583505
11,0,0.3131578852596302,0.2630344058337938,0.24100809950379493,0.24100809950379493,0.006797674406756826,-1.1069017392952745,0.2484716035239151,0.005,11.774626594320887,0.3194399787595994
12,0,0.3131578852596302,0.2630344058337938,0.22239242133644782,0.22239242133644782,0.005799031475609784,-1.1722245802946887,0.22912259230604543,0.004999999999999999,12.754449101296862,0.3258377768477858
13,1,2.357552004618084,2.584962500721156,2.9068905956085187,2.9068905956085187,0.19667402731327188,-1.002231940941293,2.8663454468354823,0.005,13.396921565787741,0.5643209825861734
14,0,0.3131578852596302,0.4150374992788438,0.2995602818589078,0.2995602818589078,0.0070441266830059135,-1.0573529907012187,0.3280960227243045,0.005,14.548499085683238,0.4778434086249838
